main_compounds_id,main_receptors_id,responsive,data_quality,sample_weight
77,78,0,primaryScreening,0.69
77,217,0,primaryScreening,0.69
77,401,0,primaryScreening,0.69
77,43,0,primaryScreening,0.69
77,205,0,primaryScreening,0.69
77,395,0,primaryScreening,0.69
77,502,0,primaryScreening,0.69
77,74,0,primaryScreening,0.69
77,406,0,primaryScreening,0.69
77,228,0,primaryScreening,0.69
77,319,0,primaryScreening,0.69
77,147,0,primaryScreening,0.69
77,341,0,primaryScreening,0.69
77,42,0,primaryScreening,0.69
77,75,0,primaryScreening,0.69
77,269,0,primaryScreening,0.69
77,370,0,primaryScreening,0.69
77,171,0,primaryScreening,0.69
77,321,0,primaryScreening,0.69
77,91,0,primaryScreening,0.69
77,235,0,primaryScreening,0.69
77,60,0,primaryScreening,0.69
77,299,0,primaryScreening,0.69
77,5,0,primaryScreening,0.69
77,243,0,primaryScreening,0.69
77,446,0,primaryScreening,0.69
77,447,0,primaryScreening,0.69
77,448,0,primaryScreening,0.69
77,291,0,primaryScreening,0.69
77,61,0,primaryScreening,0.69
77,17,0,primaryScreening,0.69
77,381,0,primaryScreening,0.69
77,302,0,primaryScreening,0.69
77,422,0,primaryScreening,0.69
77,505,0,primaryScreening,0.69
77,296,0,primaryScreening,0.69
77,421,0,primaryScreening,0.69
77,104,0,primaryScreening,0.69
77,292,0,primaryScreening,0.69
77,462,0,primaryScreening,0.69
77,298,0,primaryScreening,0.69
77,146,0,primaryScreening,0.69
77,501,0,primaryScreening,0.69
77,242,0,primaryScreening,0.69
77,117,0,primaryScreening,0.69
77,456,0,primaryScreening,0.69
77,14,0,primaryScreening,0.69
77,287,0,primaryScreening,0.69
77,304,0,primaryScreening,0.69
77,503,0,primaryScreening,0.69
77,53,0,primaryScreening,0.69
77,65,0,primaryScreening,0.69
77,88,0,primaryScreening,0.69
77,56,0,primaryScreening,0.69
77,260,0,primaryScreening,0.69
77,376,0,primaryScreening,0.69
77,210,0,primaryScreening,0.69
77,259,0,primaryScreening,0.69
77,83,0,primaryScreening,0.69
77,522,1,primaryScreening,0.4
77,494,0,primaryScreening,0.69
77,262,0,primaryScreening,0.69
77,225,0,primaryScreening,0.69
77,87,0,primaryScreening,0.69
77,493,0,primaryScreening,0.69
77,492,0,primaryScreening,0.69
77,273,0,primaryScreening,0.69
77,307,0,primaryScreening,0.69
77,244,0,primaryScreening,0.69
77,230,0,primaryScreening,0.69
77,499,0,primaryScreening,0.69
77,490,0,primaryScreening,0.69
77,111,0,primaryScreening,0.69
77,333,0,primaryScreening,0.69
77,261,0,primaryScreening,0.69
77,257,0,primaryScreening,0.69
77,81,0,primaryScreening,0.69
77,350,0,primaryScreening,0.69
77,335,0,primaryScreening,0.69
77,179,0,primaryScreening,0.69
77,349,0,primaryScreening,0.69
77,212,0,primaryScreening,0.69
77,334,0,primaryScreening,0.69
77,336,0,primaryScreening,0.69
77,277,0,primaryScreening,0.69
77,498,0,primaryScreening,0.69
77,352,0,primaryScreening,0.69
77,25,0,primaryScreening,0.69
77,332,0,primaryScreening,0.69
77,338,0,primaryScreening,0.69
77,339,0,primaryScreening,0.69
77,267,0,primaryScreening,0.69
77,80,0,primaryScreening,0.69
77,106,0,primaryScreening,0.69
77,199,0,primaryScreening,0.69
77,510,0,primaryScreening,0.69
77,82,0,primaryScreening,0.69
77,215,0,primaryScreening,0.69
77,105,0,primaryScreening,0.69
77,463,0,primaryScreening,0.69
77,380,0,primaryScreening,0.69
77,435,0,primaryScreening,0.69
77,306,0,primaryScreening,0.69
77,96,0,primaryScreening,0.69
77,167,0,primaryScreening,0.69
77,64,0,primaryScreening,0.69
77,282,0,primaryScreening,0.69
77,58,0,primaryScreening,0.69
77,124,0,primaryScreening,0.69
77,438,0,primaryScreening,0.69
77,97,0,primaryScreening,0.69
77,113,0,primaryScreening,0.69
77,98,0,primaryScreening,0.69
77,138,0,primaryScreening,0.69
77,63,0,primaryScreening,0.69
77,375,0,primaryScreening,0.69
77,213,0,primaryScreening,0.69
77,431,0,primaryScreening,0.69
77,368,0,primaryScreening,0.69
77,178,0,primaryScreening,0.69
77,176,0,primaryScreening,0.69
77,323,0,primaryScreening,0.69
77,324,0,primaryScreening,0.69
77,57,0,primaryScreening,0.69
77,325,0,primaryScreening,0.69
77,190,0,primaryScreening,0.69
77,172,0,primaryScreening,0.69
77,445,0,primaryScreening,0.69
77,100,0,primaryScreening,0.69
77,482,1,primaryScreening,0.4
77,355,0,primaryScreening,0.69
77,475,0,primaryScreening,0.69
77,356,0,primaryScreening,0.69
77,129,0,primaryScreening,0.69
77,24,0,primaryScreening,0.69
77,342,0,primaryScreening,0.69
77,354,0,primaryScreening,0.69
77,337,0,primaryScreening,0.69
77,428,0,primaryScreening,0.69
77,90,0,primaryScreening,0.69
77,500,0,primaryScreening,0.69
77,251,0,primaryScreening,0.69
77,268,0,primaryScreening,0.69
77,94,0,primaryScreening,0.69
77,152,0,primaryScreening,0.69
77,348,0,primaryScreening,0.69
77,265,0,primaryScreening,0.69
77,148,0,primaryScreening,0.69
77,86,0,primaryScreening,0.69
77,469,0,primaryScreening,0.69
77,358,0,primaryScreening,0.69
77,150,0,primaryScreening,0.69
77,439,0,primaryScreening,0.69
77,163,0,primaryScreening,0.69
77,378,0,primaryScreening,0.69
77,197,0,primaryScreening,0.69
77,252,0,primaryScreening,0.69
77,161,0,primaryScreening,0.69
77,379,0,primaryScreening,0.69
77,16,0,primaryScreening,0.69
77,249,0,primaryScreening,0.69
77,95,0,primaryScreening,0.69
77,131,0,primaryScreening,0.69
77,476,0,primaryScreening,0.69
77,270,0,primaryScreening,0.69
77,166,0,primaryScreening,0.69
77,373,0,primaryScreening,0.69
77,241,0,primaryScreening,0.69
77,169,0,primaryScreening,0.69
77,374,0,primaryScreening,0.69
77,196,0,primaryScreening,0.69
77,236,0,primaryScreening,0.69
77,483,0,primaryScreening,0.69
77,191,0,primaryScreening,0.69
77,203,0,primaryScreening,0.69
77,107,0,primaryScreening,0.69
77,130,0,primaryScreening,0.69
77,84,0,primaryScreening,0.69
77,441,0,primaryScreening,0.69
77,443,0,primaryScreening,0.69
77,29,0,primaryScreening,0.69
77,444,0,primaryScreening,0.69
77,21,0,primaryScreening,0.69
77,142,0,primaryScreening,0.69
77,198,0,primaryScreening,0.69
77,364,0,primaryScreening,0.69
77,363,0,primaryScreening,0.69
77,23,0,primaryScreening,0.69
77,433,0,primaryScreening,0.69
77,496,0,primaryScreening,0.69
77,432,0,primaryScreening,0.69
77,193,0,primaryScreening,0.69
77,20,0,primaryScreening,0.69
77,484,0,primaryScreening,0.69
77,437,0,primaryScreening,0.69
77,49,0,primaryScreening,0.69
77,174,0,primaryScreening,0.69
77,125,0,primaryScreening,0.69
77,218,0,primaryScreening,0.69
77,347,0,primaryScreening,0.69
77,155,0,primaryScreening,0.69
77,109,0,primaryScreening,0.69
77,134,0,primaryScreening,0.69
77,477,0,primaryScreening,0.69
77,313,0,primaryScreening,0.69
77,366,0,primaryScreening,0.69
77,367,0,primaryScreening,0.69
77,206,0,primaryScreening,0.69
77,233,0,primaryScreening,0.69
77,173,0,primaryScreening,0.69
77,127,0,primaryScreening,0.69
77,479,0,primaryScreening,0.69
77,119,0,primaryScreening,0.69
77,423,0,primaryScreening,0.69
77,102,0,primaryScreening,0.69
77,101,0,primaryScreening,0.69
77,156,0,primaryScreening,0.69
77,238,0,primaryScreening,0.69
77,315,0,primaryScreening,0.69
77,92,0,primaryScreening,0.69
77,371,0,primaryScreening,0.69
77,41,0,primaryScreening,0.69
77,384,0,primaryScreening,0.69
77,195,0,primaryScreening,0.69
77,224,0,primaryScreening,0.69
77,488,0,primaryScreening,0.69
77,365,0,primaryScreening,0.69
77,154,0,primaryScreening,0.69
77,168,0,primaryScreening,0.69
77,461,0,primaryScreening,0.69
77,183,0,primaryScreening,0.69
77,491,0,primaryScreening,0.69
77,93,0,primaryScreening,0.69
77,369,0,primaryScreening,0.69
77,255,0,primaryScreening,0.69
77,258,0,primaryScreening,0.69
77,351,0,primaryScreening,0.69
77,254,0,primaryScreening,0.69
77,343,0,primaryScreening,0.69
77,135,0,primaryScreening,0.69
77,157,0,primaryScreening,0.69
77,266,0,primaryScreening,0.69
77,37,0,primaryScreening,0.69
77,1023,1,primaryScreening,0.4
77,1022,1,primaryScreening,0.4
77,1024,0,primaryScreening,0.69
77,281,0,primaryScreening,0.69
77,126,0,primaryScreening,0.69
77,359,0,primaryScreening,0.69
77,360,0,primaryScreening,0.69
77,497,0,primaryScreening,0.69
77,362,0,primaryScreening,0.69
77,187,0,primaryScreening,0.69
77,165,0,primaryScreening,0.69
77,89,0,primaryScreening,0.69
77,186,0,primaryScreening,0.69
77,110,0,primaryScreening,0.69
77,264,0,primaryScreening,0.69
77,149,0,primaryScreening,0.69
77,33,0,primaryScreening,0.69
77,38,0,primaryScreening,0.69
77,128,0,primaryScreening,0.69
77,361,0,primaryScreening,0.69
77,115,0,primaryScreening,0.69
77,99,0,primaryScreening,0.69
77,13,0,primaryScreening,0.69
77,256,0,primaryScreening,0.69
77,52,0,primaryScreening,0.69
77,44,0,primaryScreening,0.69
77,495,0,primaryScreening,0.69
77,430,0,primaryScreening,0.69
77,160,0,primaryScreening,0.69
77,311,0,primaryScreening,0.69
77,46,0,primaryScreening,0.69
77,77,0,primaryScreening,0.69
77,122,0,primaryScreening,0.69
77,464,0,primaryScreening,0.69
77,466,0,primaryScreening,0.69
77,308,0,primaryScreening,0.69
77,473,0,primaryScreening,0.69
77,280,0,primaryScreening,0.69
77,451,0,primaryScreening,0.69
77,459,0,primaryScreening,0.69
77,62,0,primaryScreening,0.69
77,460,0,primaryScreening,0.69
77,271,0,primaryScreening,0.69
42,9,0,primaryScreening,0.69
42,8,0,primaryScreening,0.69
42,6,0,primaryScreening,0.69
42,5,0,primaryScreening,0.69
42,4,0,primaryScreening,0.69
42,10,0,primaryScreening,0.69
42,1,0,primaryScreening,0.69
298,418,0,primaryScreening,0.69
298,40,0,primaryScreening,0.69
298,670,0,primaryScreening,0.69
298,29,0,primaryScreening,0.69
298,110,0,primaryScreening,0.69
33,409,0,primaryScreening,0.69
33,420,0,primaryScreening,0.69
33,419,0,primaryScreening,0.69
33,513,0,primaryScreening,0.69
33,200,0,primaryScreening,0.69
33,417,0,primaryScreening,0.69
33,192,0,primaryScreening,0.69
33,123,0,primaryScreening,0.69
33,211,0,primaryScreening,0.69
33,175,0,primaryScreening,0.69
33,415,0,primaryScreening,0.69
33,221,0,primaryScreening,0.69
33,506,0,primaryScreening,0.69
33,414,0,primaryScreening,0.69
33,144,0,primaryScreening,0.69
33,232,0,primaryScreening,0.69
33,504,0,primaryScreening,0.69
33,340,0,primaryScreening,0.69
33,413,0,primaryScreening,0.69
33,455,0,primaryScreening,0.69
33,411,0,primaryScreening,0.69
33,22,0,primaryScreening,0.69
33,512,0,primaryScreening,0.69
33,18,0,primaryScreening,0.69
33,32,0,primaryScreening,0.69
33,416,0,primaryScreening,0.69
33,116,0,primaryScreening,0.69
33,250,0,primaryScreening,0.69
33,511,0,primaryScreening,0.69
33,201,0,primaryScreening,0.69
33,507,0,primaryScreening,0.69
33,153,0,primaryScreening,0.69
33,143,0,primaryScreening,0.69
33,103,0,primaryScreening,0.69
33,410,0,primaryScreening,0.69
33,286,0,primaryScreening,0.69
33,322,0,primaryScreening,0.69
33,275,0,primaryScreening,0.69
33,248,0,primaryScreening,0.69
33,357,0,primaryScreening,0.69
33,263,0,primaryScreening,0.69
33,317,0,primaryScreening,0.69
33,35,0,primaryScreening,0.69
33,278,0,primaryScreening,0.69
33,436,0,primaryScreening,0.69
33,450,0,primaryScreening,0.69
33,486,0,primaryScreening,0.69
33,239,0,primaryScreening,0.69
33,481,0,primaryScreening,0.69
33,45,0,primaryScreening,0.69
33,283,0,primaryScreening,0.69
33,408,0,primaryScreening,0.69
33,9,1,primaryScreening,0.4
33,329,0,primaryScreening,0.69
33,234,0,primaryScreening,0.69
33,331,0,primaryScreening,0.69
33,330,0,primaryScreening,0.69
33,328,0,primaryScreening,0.69
33,397,0,primaryScreening,0.69
33,407,0,primaryScreening,0.69
33,170,0,primaryScreening,0.69
33,72,0,primaryScreening,0.69
33,216,0,primaryScreening,0.69
33,458,0,primaryScreening,0.69
33,219,0,primaryScreening,0.69
33,276,0,primaryScreening,0.69
33,8,0,primaryScreening,0.69
33,396,0,primaryScreening,0.69
33,50,0,primaryScreening,0.69
33,79,0,primaryScreening,0.69
33,229,0,primaryScreening,0.69
33,185,0,primaryScreening,0.69
33,59,0,primaryScreening,0.69
33,180,0,primaryScreening,0.69
33,15,0,primaryScreening,0.69
33,274,0,primaryScreening,0.69
33,28,0,primaryScreening,0.69
33,27,0,primaryScreening,0.69
33,214,0,primaryScreening,0.69
33,424,0,primaryScreening,0.69
33,70,0,primaryScreening,0.69
33,617,0,primaryScreening,0.69
33,326,0,primaryScreening,0.69
33,1227,0,primaryScreening,0.69
33,393,0,primaryScreening,0.69
33,388,0,primaryScreening,0.69
33,389,0,primaryScreening,0.69
33,391,0,primaryScreening,0.69
33,390,0,primaryScreening,0.69
33,404,0,primaryScreening,0.69
33,392,0,primaryScreening,0.69
33,114,0,primaryScreening,0.69
33,141,0,primaryScreening,0.69
33,207,0,primaryScreening,0.69
33,279,0,primaryScreening,0.69
33,434,0,primaryScreening,0.69
33,487,0,primaryScreening,0.69
33,471,0,primaryScreening,0.69
33,472,0,primaryScreening,0.69
33,453,0,primaryScreening,0.69
33,66,0,primaryScreening,0.69
33,394,0,primaryScreening,0.69
33,454,0,primaryScreening,0.69
33,68,0,primaryScreening,0.69
33,452,0,primaryScreening,0.69
33,140,0,primaryScreening,0.69
33,121,0,primaryScreening,0.69
33,34,0,primaryScreening,0.69
33,318,0,primaryScreening,0.69
33,145,0,primaryScreening,0.69
33,202,0,primaryScreening,0.69
33,403,0,primaryScreening,0.69
33,427,0,primaryScreening,0.69
33,85,0,primaryScreening,0.69
33,139,0,primaryScreening,0.69
33,204,0,primaryScreening,0.69
33,478,0,primaryScreening,0.69
33,108,0,primaryScreening,0.69
33,182,0,primaryScreening,0.69
33,508,0,primaryScreening,0.69
33,382,0,primaryScreening,0.69
33,400,0,primaryScreening,0.69
33,399,0,primaryScreening,0.69
33,55,0,primaryScreening,0.69
33,489,0,primaryScreening,0.69
33,429,0,primaryScreening,0.69
33,440,0,primaryScreening,0.69
33,383,0,primaryScreening,0.69
33,457,0,primaryScreening,0.69
33,386,0,primaryScreening,0.69
33,247,0,primaryScreening,0.69
33,387,0,primaryScreening,0.69
33,1220,0,primaryScreening,0.69
33,76,0,primaryScreening,0.69
33,19,0,primaryScreening,0.69
33,385,0,primaryScreening,0.69
33,425,0,primaryScreening,0.69
33,480,0,primaryScreening,0.69
33,164,0,primaryScreening,0.69
33,162,0,primaryScreening,0.69
33,12,0,primaryScreening,0.69
33,220,0,primaryScreening,0.69
33,240,0,primaryScreening,0.69
33,69,0,primaryScreening,0.69
33,226,0,primaryScreening,0.69
33,54,0,primaryScreening,0.69
33,181,0,primaryScreening,0.69
33,73,0,primaryScreening,0.69
33,30,0,primaryScreening,0.69
33,222,0,primaryScreening,0.69
33,402,0,primaryScreening,0.69
33,31,0,primaryScreening,0.69
33,231,0,primaryScreening,0.69
33,470,0,primaryScreening,0.69
33,237,0,primaryScreening,0.69
33,246,0,primaryScreening,0.69
33,78,0,primaryScreening,0.69
33,217,0,primaryScreening,0.69
33,401,0,primaryScreening,0.69
33,43,0,primaryScreening,0.69
33,205,0,primaryScreening,0.69
33,395,0,primaryScreening,0.69
33,502,0,primaryScreening,0.69
33,74,0,primaryScreening,0.69
33,406,0,primaryScreening,0.69
33,228,0,primaryScreening,0.69
33,319,0,primaryScreening,0.69
33,147,0,primaryScreening,0.69
33,341,0,primaryScreening,0.69
33,42,0,primaryScreening,0.69
33,75,0,primaryScreening,0.69
33,1053,0,primaryScreening,0.69
33,269,0,primaryScreening,0.69
33,370,0,primaryScreening,0.69
33,321,0,primaryScreening,0.69
33,91,0,primaryScreening,0.69
33,235,0,primaryScreening,0.69
33,60,0,primaryScreening,0.69
33,299,0,primaryScreening,0.69
33,243,0,primaryScreening,0.69
33,291,0,primaryScreening,0.69
33,4,0,primaryScreening,0.69
33,61,0,primaryScreening,0.69
33,17,0,primaryScreening,0.69
33,381,0,primaryScreening,0.69
33,302,0,primaryScreening,0.69
33,505,0,primaryScreening,0.69
33,296,0,primaryScreening,0.69
33,421,0,primaryScreening,0.69
33,292,0,primaryScreening,0.69
33,462,0,primaryScreening,0.69
33,71,0,primaryScreening,0.69
33,298,0,primaryScreening,0.69
33,146,0,primaryScreening,0.69
33,501,0,primaryScreening,0.69
33,242,0,primaryScreening,0.69
33,117,0,primaryScreening,0.69
33,456,0,primaryScreening,0.69
33,14,0,primaryScreening,0.69
33,287,0,primaryScreening,0.69
33,503,0,primaryScreening,0.69
33,65,0,primaryScreening,0.69
33,56,0,primaryScreening,0.69
33,260,0,primaryScreening,0.69
33,376,0,primaryScreening,0.69
33,210,0,primaryScreening,0.69
33,259,0,primaryScreening,0.69
33,83,0,primaryScreening,0.69
33,494,0,primaryScreening,0.69
33,262,0,primaryScreening,0.69
33,1222,0,primaryScreening,0.69
33,225,0,primaryScreening,0.69
33,87,0,primaryScreening,0.69
33,493,0,primaryScreening,0.69
33,492,0,primaryScreening,0.69
33,307,0,primaryScreening,0.69
33,244,0,primaryScreening,0.69
33,230,0,primaryScreening,0.69
33,499,0,primaryScreening,0.69
33,1213,0,primaryScreening,0.69
33,490,0,primaryScreening,0.69
33,333,0,primaryScreening,0.69
33,261,0,primaryScreening,0.69
33,257,0,primaryScreening,0.69
33,81,0,primaryScreening,0.69
33,350,0,primaryScreening,0.69
33,335,0,primaryScreening,0.69
33,179,0,primaryScreening,0.69
33,349,0,primaryScreening,0.69
33,212,0,primaryScreening,0.69
33,336,0,primaryScreening,0.69
33,277,0,primaryScreening,0.69
33,498,0,primaryScreening,0.69
33,352,0,primaryScreening,0.69
33,332,0,primaryScreening,0.69
33,338,0,primaryScreening,0.69
33,339,0,primaryScreening,0.69
33,80,0,primaryScreening,0.69
33,106,0,primaryScreening,0.69
33,199,0,primaryScreening,0.69
33,510,0,primaryScreening,0.69
33,82,0,primaryScreening,0.69
33,215,0,primaryScreening,0.69
33,105,0,primaryScreening,0.69
33,463,0,primaryScreening,0.69
33,380,0,primaryScreening,0.69
33,435,0,primaryScreening,0.69
33,306,0,primaryScreening,0.69
33,96,0,primaryScreening,0.69
33,167,0,primaryScreening,0.69
33,64,0,primaryScreening,0.69
33,670,0,primaryScreening,0.69
33,282,0,primaryScreening,0.69
33,58,0,primaryScreening,0.69
33,124,0,primaryScreening,0.69
33,438,0,primaryScreening,0.69
33,97,0,primaryScreening,0.69
33,113,0,primaryScreening,0.69
33,98,0,primaryScreening,0.69
33,138,0,primaryScreening,0.69
33,63,0,primaryScreening,0.69
33,375,0,primaryScreening,0.69
33,213,0,primaryScreening,0.69
33,431,0,primaryScreening,0.69
33,368,0,primaryScreening,0.69
33,178,0,primaryScreening,0.69
33,176,0,primaryScreening,0.69
33,324,0,primaryScreening,0.69
33,57,0,primaryScreening,0.69
33,325,0,primaryScreening,0.69
33,172,0,primaryScreening,0.69
33,100,0,primaryScreening,0.69
33,482,0,primaryScreening,0.69
33,355,0,primaryScreening,0.69
33,475,0,primaryScreening,0.69
33,356,0,primaryScreening,0.69
33,129,0,primaryScreening,0.69
33,24,0,primaryScreening,0.69
33,342,0,primaryScreening,0.69
33,354,0,primaryScreening,0.69
33,428,0,primaryScreening,0.69
33,90,0,primaryScreening,0.69
33,500,0,primaryScreening,0.69
33,251,0,primaryScreening,0.69
33,268,0,primaryScreening,0.69
33,94,0,primaryScreening,0.69
33,152,0,primaryScreening,0.69
33,348,0,primaryScreening,0.69
33,265,0,primaryScreening,0.69
33,86,0,primaryScreening,0.69
33,469,0,primaryScreening,0.69
33,48,0,primaryScreening,0.69
33,358,0,primaryScreening,0.69
33,150,0,primaryScreening,0.69
33,439,0,primaryScreening,0.69
33,163,0,primaryScreening,0.69
33,378,1,primaryScreening,0.4
33,197,0,primaryScreening,0.69
33,252,0,primaryScreening,0.69
33,379,0,primaryScreening,0.69
33,16,0,primaryScreening,0.69
33,249,0,primaryScreening,0.69
33,95,0,primaryScreening,0.69
33,131,0,primaryScreening,0.69
33,270,0,primaryScreening,0.69
33,166,0,primaryScreening,0.69
33,373,0,primaryScreening,0.69
33,241,0,primaryScreening,0.69
33,169,0,primaryScreening,0.69
33,374,0,primaryScreening,0.69
33,196,0,primaryScreening,0.69
33,236,0,primaryScreening,0.69
33,483,0,primaryScreening,0.69
33,191,0,primaryScreening,0.69
33,203,0,primaryScreening,0.69
33,107,0,primaryScreening,0.69
33,130,0,primaryScreening,0.69
33,84,0,primaryScreening,0.69
33,441,0,primaryScreening,0.69
33,443,0,primaryScreening,0.69
33,444,0,primaryScreening,0.69
33,21,0,primaryScreening,0.69
33,142,0,primaryScreening,0.69
33,36,0,primaryScreening,0.69
33,198,0,primaryScreening,0.69
33,364,0,primaryScreening,0.69
33,363,0,primaryScreening,0.69
33,23,0,primaryScreening,0.69
33,433,0,primaryScreening,0.69
33,496,0,primaryScreening,0.69
33,432,0,primaryScreening,0.69
33,193,0,primaryScreening,0.69
33,20,0,primaryScreening,0.69
33,484,0,primaryScreening,0.69
33,437,0,primaryScreening,0.69
33,1231,0,primaryScreening,0.69
33,49,0,primaryScreening,0.69
33,174,0,primaryScreening,0.69
33,218,0,primaryScreening,0.69
33,347,0,primaryScreening,0.69
33,155,0,primaryScreening,0.69
33,109,0,primaryScreening,0.69
33,134,0,primaryScreening,0.69
33,477,0,primaryScreening,0.69
33,313,0,primaryScreening,0.69
33,366,0,primaryScreening,0.69
33,367,0,primaryScreening,0.69
33,206,0,primaryScreening,0.69
33,233,0,primaryScreening,0.69
33,173,0,primaryScreening,0.69
33,1234,0,primaryScreening,0.69
33,127,0,primaryScreening,0.69
33,479,0,primaryScreening,0.69
33,119,0,primaryScreening,0.69
33,423,0,primaryScreening,0.69
33,102,0,primaryScreening,0.69
33,101,0,primaryScreening,0.69
33,156,0,primaryScreening,0.69
33,238,0,primaryScreening,0.69
33,315,0,primaryScreening,0.69
33,92,0,primaryScreening,0.69
33,371,0,primaryScreening,0.69
33,41,0,primaryScreening,0.69
33,384,0,primaryScreening,0.69
33,195,0,primaryScreening,0.69
33,224,0,primaryScreening,0.69
33,488,0,primaryScreening,0.69
33,365,0,primaryScreening,0.69
33,154,0,primaryScreening,0.69
33,10,0,primaryScreening,0.69
33,461,0,primaryScreening,0.69
33,183,0,primaryScreening,0.69
33,491,0,primaryScreening,0.69
33,93,0,primaryScreening,0.69
33,369,0,primaryScreening,0.69
33,255,0,primaryScreening,0.69
33,258,0,primaryScreening,0.69
33,351,0,primaryScreening,0.69
33,343,0,primaryScreening,0.69
33,135,0,primaryScreening,0.69
33,157,0,primaryScreening,0.69
33,266,0,primaryScreening,0.69
33,37,0,primaryScreening,0.69
33,7,0,primaryScreening,0.69
33,126,0,primaryScreening,0.69
33,359,0,primaryScreening,0.69
33,360,0,primaryScreening,0.69
33,362,0,primaryScreening,0.69
33,187,0,primaryScreening,0.69
33,165,0,primaryScreening,0.69
33,89,0,primaryScreening,0.69
33,186,0,primaryScreening,0.69
33,264,0,primaryScreening,0.69
33,149,0,primaryScreening,0.69
33,33,0,primaryScreening,0.69
33,38,0,primaryScreening,0.69
33,128,0,primaryScreening,0.69
33,361,0,primaryScreening,0.69
33,115,0,primaryScreening,0.69
33,99,0,primaryScreening,0.69
33,13,0,primaryScreening,0.69
33,256,0,primaryScreening,0.69
33,52,0,primaryScreening,0.69
33,44,0,primaryScreening,0.69
33,495,0,primaryScreening,0.69
33,430,0,primaryScreening,0.69
33,160,0,primaryScreening,0.69
33,311,0,primaryScreening,0.69
33,46,0,primaryScreening,0.69
33,77,0,primaryScreening,0.69
33,122,0,primaryScreening,0.69
33,464,0,primaryScreening,0.69
33,466,0,primaryScreening,0.69
33,308,0,primaryScreening,0.69
33,473,0,primaryScreening,0.69
33,280,0,primaryScreening,0.69
33,39,0,primaryScreening,0.69
33,451,0,primaryScreening,0.69
33,459,0,primaryScreening,0.69
33,62,0,primaryScreening,0.69
33,460,1,primaryScreening,0.4
33,271,0,primaryScreening,0.69
141,245,0,primaryScreening,0.69
141,617,0,primaryScreening,0.69
141,405,1,primaryScreening,0.4
141,85,0,primaryScreening,0.69
141,1083,1,primaryScreening,0.4
141,1053,0,primaryScreening,0.69
141,967,0,primaryScreening,0.69
141,285,0,primaryScreening,0.69
141,442,0,primaryScreening,0.69
141,1106,0,primaryScreening,0.69
141,514,0,primaryScreening,0.69
141,125,0,primaryScreening,0.69
141,26,0,primaryScreening,0.69
141,377,0,primaryScreening,0.69
141,1052,0,primaryScreening,0.69
141,960,0,primaryScreening,0.69
4,9,0,primaryScreening,0.69
4,8,0,primaryScreening,0.69
4,6,0,primaryScreening,0.69
4,5,0,primaryScreening,0.69
4,4,0,primaryScreening,0.69
4,10,0,primaryScreening,0.69
92,409,0,primaryScreening,0.69
92,420,0,primaryScreening,0.69
92,419,0,primaryScreening,0.69
92,513,0,primaryScreening,0.69
92,200,0,primaryScreening,0.69
92,418,0,primaryScreening,0.69
92,417,0,primaryScreening,0.69
92,192,0,primaryScreening,0.69
92,123,0,primaryScreening,0.69
92,211,0,primaryScreening,0.69
92,175,0,primaryScreening,0.69
92,120,0,primaryScreening,0.69
92,415,0,primaryScreening,0.69
92,221,0,primaryScreening,0.69
92,506,1,primaryScreening,0.4
92,414,0,primaryScreening,0.69
92,144,0,primaryScreening,0.69
92,232,0,primaryScreening,0.69
92,504,0,primaryScreening,0.69
92,340,0,primaryScreening,0.69
92,413,0,primaryScreening,0.69
92,455,0,primaryScreening,0.69
92,411,0,primaryScreening,0.69
92,22,0,primaryScreening,0.69
92,512,0,primaryScreening,0.69
92,18,0,primaryScreening,0.69
92,32,0,primaryScreening,0.69
92,416,0,primaryScreening,0.69
92,116,0,primaryScreening,0.69
92,250,0,primaryScreening,0.69
92,511,0,primaryScreening,0.69
92,40,0,primaryScreening,0.69
92,201,0,primaryScreening,0.69
92,507,0,primaryScreening,0.69
92,153,0,primaryScreening,0.69
92,143,0,primaryScreening,0.69
92,103,0,primaryScreening,0.69
92,410,0,primaryScreening,0.69
92,284,0,primaryScreening,0.69
92,286,0,primaryScreening,0.69
92,322,0,primaryScreening,0.69
92,275,0,primaryScreening,0.69
92,248,0,primaryScreening,0.69
92,357,0,primaryScreening,0.69
92,263,0,primaryScreening,0.69
92,317,0,primaryScreening,0.69
92,35,0,primaryScreening,0.69
92,278,0,primaryScreening,0.69
92,436,0,primaryScreening,0.69
92,450,0,primaryScreening,0.69
92,486,0,primaryScreening,0.69
92,239,0,primaryScreening,0.69
92,481,0,primaryScreening,0.69
92,45,0,primaryScreening,0.69
92,408,0,primaryScreening,0.69
92,329,0,primaryScreening,0.69
92,234,0,primaryScreening,0.69
92,331,0,primaryScreening,0.69
92,330,0,primaryScreening,0.69
92,328,0,primaryScreening,0.69
92,397,0,primaryScreening,0.69
92,407,0,primaryScreening,0.69
92,170,0,primaryScreening,0.69
92,72,0,primaryScreening,0.69
92,216,0,primaryScreening,0.69
92,458,0,primaryScreening,0.69
92,219,0,primaryScreening,0.69
92,276,0,primaryScreening,0.69
92,396,0,primaryScreening,0.69
92,50,0,primaryScreening,0.69
92,79,0,primaryScreening,0.69
92,229,0,primaryScreening,0.69
92,185,0,primaryScreening,0.69
92,59,0,primaryScreening,0.69
92,180,0,primaryScreening,0.69
92,51,0,primaryScreening,0.69
92,449,0,primaryScreening,0.69
92,15,0,primaryScreening,0.69
